Date,Time,Temperature,Humidity
2018-01-14,09:43:12 PM,70.7,83.1
2018-01-14,09:44:38 PM,70.8,83.1
2018-01-14,09:46:05 PM,70.8,83.1
2018-01-14,09:47:31 PM,70.8,83.1
2018-01-14,09:48:58 PM,70.9,83.0
2018-01-14,09:50:24 PM,70.9,83.0
2018-01-14,09:51:50 PM,70.9,83.0
2018-01-14,09:53:17 PM,70.9,83.0
2018-01-14,09:54:43 PM,70.8,82.9
2018-01-14,09:56:10 PM,70.9,82.9
2018-01-14,09:57:36 PM,71.0,82.8
2018-01-14,09:59:02 PM,70.9,82.8
2018-01-14,10:00:29 PM,70.9,82.7
2018-01-14,10:01:55 PM,70.8,82.8
2018-01-14,10:03:22 PM,70.9,82.8
2018-01-14,10:04:48 PM,70.9,82.9
2018-01-14,10:06:14 PM,70.9,82.9
2018-01-14,10:07:41 PM,71.0,82.9
2018-01-14,10:09:07 PM,71.1,82.9
2018-01-14,10:10:34 PM,71.1,82.9
2018-01-14,10:12:00 PM,71.2,83.0
2018-01-14,10:13:26 PM,71.2,82.9
2018-01-14,10:14:53 PM,71.2,82.8
2018-01-14,10:16:19 PM,71.2,82.7
2018-01-14,10:17:46 PM,71.3,82.7
2018-01-14,10:19:12 PM,71.3,82.7
2018-01-14,10:20:38 PM,71.3,82.7
2018-01-14,10:22:05 PM,71.2,82.7
2018-01-14,10:23:31 PM,71.3,82.7
2018-01-14,10:24:58 PM,71.3,82.7
2018-01-14,10:26:24 PM,71.2,82.7
2018-01-14,10:27:50 PM,71.1,82.6
2018-01-14,10:29:17 PM,71.0,82.6
2018-01-14,10:30:43 PM,71.0,82.6
2018-01-14,10:32:10 PM,71.0,82.7
2018-01-14,10:33:36 PM,71.1,82.7
2018-01-14,10:35:02 PM,71.1,82.6
2018-01-14,10:36:29 PM,71.1,82.7
2018-01-14,10:37:55 PM,71.1,82.6
2018-01-14,10:39:22 PM,71.2,82.6
2018-01-14,10:40:48 PM,71.3,82.7
2018-01-14,10:42:14 PM,71.4,82.7
2018-01-14,10:43:41 PM,71.5,82.6
2018-01-14,10:45:07 PM,71.6,82.5
2018-01-14,10:46:34 PM,71.6,82.4
2018-01-14,10:48:00 PM,71.7,82.4
2018-01-14,10:49:26 PM,71.7,82.3
2018-01-14,10:50:53 PM,71.8,82.3
2018-01-14,10:52:19 PM,71.7,82.3
2018-01-14,10:53:46 PM,71.6,82.3
2018-01-14,10:55:12 PM,71.6,82.4
2018-01-14,10:56:38 PM,71.6,82.4
2018-01-14,10:58:05 PM,71.5,82.5
2018-01-14,10:59:31 PM,71.5,82.5
2018-01-14,11:00:58 PM,71.6,82.5
2018-01-14,11:02:24 PM,71.7,82.5
2018-01-14,11:03:50 PM,71.7,82.5
2018-01-14,11:05:17 PM,71.7,82.5
2018-01-14,11:06:43 PM,71.8,82.6
2018-01-14,11:08:10 PM,71.8,82.6
2018-01-14,11:09:36 PM,71.9,82.6
2018-01-14,11:11:02 PM,71.9,82.5
2018-01-14,11:12:29 PM,72.0,82.5
2018-01-14,11:13:55 PM,72.0,82.5
2018-01-14,11:15:22 PM,72.0,82.5
2018-01-14,11:16:48 PM,72.0,82.6
2018-01-14,11:18:14 PM,72.1,82.6
2018-01-14,11:19:41 PM,72.0,82.6
2018-01-14,11:21:07 PM,71.9,82.6
2018-01-14,11:22:34 PM,71.8,82.6
2018-01-14,11:24:00 PM,71.8,82.6
2018-01-14,11:25:26 PM,71.8,82.5
2018-01-14,11:26:53 PM,71.8,82.6
2018-01-14,11:28:19 PM,71.9,82.6
2018-01-14,11:29:46 PM,71.9,82.6
2018-01-14,11:31:12 PM,71.8,82.6
2018-01-14,11:32:38 PM,71.7,82.6
2018-01-14,11:34:05 PM,71.7,82.6
2018-01-14,11:35:31 PM,71.6,82.7
2018-01-14,11:36:58 PM,71.6,82.7
2018-01-14,11:38:24 PM,71.6,82.6
2018-01-14,11:39:50 PM,71.7,82.6
2018-01-14,11:41:17 PM,71.7,82.6
2018-01-14,11:42:43 PM,71.7,82.7
2018-01-14,11:44:10 PM,71.7,82.8
2018-01-14,11:45:36 PM,71.7,82.8
2018-01-14,11:47:02 PM,71.6,82.8
2018-01-14,11:48:29 PM,71.7,82.8
2018-01-14,11:49:55 PM,71.7,82.8
2018-01-14,11:51:22 PM,71.7,82.8
2018-01-14,11:52:48 PM,71.7,82.8
2018-01-14,11:54:14 PM,71.7,82.8
2018-01-14,11:55:41 PM,71.7,82.9
2018-01-14,11:57:07 PM,71.8,82.9
2018-01-14,11:58:34 PM,71.8,83.0
2018-01-15,12:00:00 AM,71.7,82.9
2018-01-15,12:01:26 AM,71.6,83.0
2018-01-15,12:02:53 AM,71.7,82.9
2018-01-15,12:04:19 AM,71.7,82.9
2018-01-15,12:05:46 AM,71.7,83.0
2018-01-15,12:07:12 AM,71.8,83.1
2018-01-15,12:08:38 AM,71.7,83.0
2018-01-15,12:10:05 AM,71.8,83.0
2018-01-15,12:11:31 AM,71.8,83.0
2018-01-15,12:12:58 AM,71.8,83.0
2018-01-15,12:14:24 AM,71.8,82.9
2018-01-15,12:15:50 AM,71.9,82.8
2018-01-15,12:17:17 AM,71.9,82.8
2018-01-15,12:18:43 AM,71.9,82.9
2018-01-15,12:20:10 AM,72.0,82.9
2018-01-15,12:21:36 AM,72.0,82.9
2018-01-15,12:23:02 AM,71.9,82.9
2018-01-15,12:24:29 AM,72.0,83.0
2018-01-15,12:25:55 AM,72.0,83.0
2018-01-15,12:27:22 AM,71.9,83.0
2018-01-15,12:28:48 AM,71.9,83.0
2018-01-15,12:30:14 AM,71.9,83.0
2018-01-15,12:31:41 AM,71.9,83.1
2018-01-15,12:33:07 AM,71.9,83.0
2018-01-15,12:34:34 AM,72.0,83.0
2018-01-15,12:36:00 AM,72.0,83.0
2018-01-15,12:37:26 AM,72.0,83.0
2018-01-15,12:38:53 AM,72.0,83.1
2018-01-15,12:40:19 AM,72.0,83.0
2018-01-15,12:41:46 AM,71.9,83.1
2018-01-15,12:43:12 AM,71.8,83.0
2018-01-15,12:44:38 AM,71.7,83.0
2018-01-15,12:46:05 AM,71.8,83.1
2018-01-15,12:47:31 AM,71.7,83.1
2018-01-15,12:48:58 AM,71.8,83.0
2018-01-15,12:50:24 AM,71.8,82.9
2018-01-15,12:51:50 AM,71.8,82.9
2018-01-15,12:53:17 AM,71.7,82.8
2018-01-15,12:54:43 AM,71.6,82.8
2018-01-15,12:56:10 AM,71.7,82.8
2018-01-15,12:57:36 AM,71.7,82.7
2018-01-15,12:59:02 AM,71.6,82.7
2018-01-15,01:00:29 AM,71.5,82.7
2018-01-15,01:01:55 AM,71.5,82.7
2018-01-15,01:03:22 AM,71.4,82.7
2018-01-15,01:04:48 AM,71.3,82.7
2018-01-15,01:06:14 AM,71.3,82.7
2018-01-15,01:07:41 AM,71.3,82.7
2018-01-15,01:09:07 AM,71.3,82.7
2018-01-15,01:10:34 AM,71.3,82.8
2018-01-15,01:12:00 AM,71.3,82.8
2018-01-15,01:13:26 AM,71.3,82.8
2018-01-15,01:14:53 AM,71.2,82.8
2018-01-15,01:16:19 AM,71.2,82.9
2018-01-15,01:17:46 AM,71.2,82.9
2018-01-15,01:19:12 AM,71.1,82.9
2018-01-15,01:20:38 AM,71.0,82.9
2018-01-15,01:22:05 AM,71.1,82.9
2018-01-15,01:23:31 AM,71.2,82.9
2018-01-15,01:24:58 AM,71.2,82.9
2018-01-15,01:26:24 AM,71.1,82.9
2018-01-15,01:27:50 AM,71.0,83.0
2018-01-15,01:29:17 AM,70.9,83.1
2018-01-15,01:30:43 AM,71.0,83.1
2018-01-15,01:32:10 AM,71.1,83.2
2018-01-15,01:33:36 AM,71.0,83.1
2018-01-15,01:35:02 AM,70.9,83.1
2018-01-15,01:36:29 AM,70.9,83.1
2018-01-15,01:37:55 AM,71.0,83.1
2018-01-15,01:39:22 AM,71.0,83.1
2018-01-15,01:40:48 AM,71.0,83.1
2018-01-15,01:42:14 AM,70.9,83.0
2018-01-15,01:43:41 AM,70.9,82.9
2018-01-15,01:45:07 AM,70.9,82.9
2018-01-15,01:46:34 AM,70.9,83.0
2018-01-15,01:48:00 AM,71.0,83.1
2018-01-15,01:49:26 AM,71.0,83.0
2018-01-15,01:50:53 AM,71.0,83.0
2018-01-15,01:52:19 AM,70.9,83.0
2018-01-15,01:53:46 AM,70.8,83.1
2018-01-15,01:55:12 AM,70.7,83.2
2018-01-15,01:56:38 AM,70.6,83.2
2018-01-15,01:58:05 AM,70.7,83.3
2018-01-15,01:59:31 AM,70.6,83.3
2018-01-15,02:00:58 AM,70.7,83.4
2018-01-15,02:02:24 AM,70.7,83.4
2018-01-15,02:03:50 AM,70.7,83.4
2018-01-15,02:05:17 AM,70.6,83.3
2018-01-15,02:06:43 AM,70.5,83.3
2018-01-15,02:08:10 AM,70.4,83.3
2018-01-15,02:09:36 AM,70.4,83.3
2018-01-15,02:11:02 AM,70.4,83.4
2018-01-15,02:12:29 AM,70.4,83.4
2018-01-15,02:13:55 AM,70.4,83.4
2018-01-15,02:15:22 AM,70.4,83.5
2018-01-15,02:16:48 AM,70.3,83.5
2018-01-15,02:18:14 AM,70.3,83.6
2018-01-15,02:19:41 AM,70.4,83.5
2018-01-15,02:21:07 AM,70.4,83.5
2018-01-15,02:22:34 AM,70.5,83.5
2018-01-15,02:24:00 AM,70.4,83.4
2018-01-15,02:25:26 AM,70.3,83.5
2018-01-15,02:26:53 AM,70.3,83.4
2018-01-15,02:28:19 AM,70.4,83.4
2018-01-15,02:29:46 AM,70.4,83.3
2018-01-15,02:31:12 AM,70.4,83.3
2018-01-15,02:32:38 AM,70.4,83.4
2018-01-15,02:34:05 AM,70.4,83.5
2018-01-15,02:35:31 AM,70.4,83.5
2018-01-15,02:36:58 AM,70.5,83.5
2018-01-15,02:38:24 AM,70.4,83.6
2018-01-15,02:39:50 AM,70.5,83.6
2018-01-15,02:41:17 AM,70.5,83.7
2018-01-15,02:42:43 AM,70.5,83.7
2018-01-15,02:44:10 AM,70.5,83.6
2018-01-15,02:45:36 AM,70.6,83.6
2018-01-15,02:47:02 AM,70.7,83.7
2018-01-15,02:48:29 AM,70.8,83.7
2018-01-15,02:49:55 AM,70.8,83.7
2018-01-15,02:51:22 AM,70.7,83.6
2018-01-15,02:52:48 AM,70.7,83.5
2018-01-15,02:54:14 AM,70.7,83.5
2018-01-15,02:55:41 AM,70.8,83.5
2018-01-15,02:57:07 AM,70.7,83.5
2018-01-15,02:58:34 AM,70.6,83.5
2018-01-15,03:00:00 AM,70.6,83.4
2018-01-15,03:01:26 AM,70.5,83.3
2018-01-15,03:02:53 AM,70.5,83.4
2018-01-15,03:04:19 AM,70.5,83.3
2018-01-15,03:05:46 AM,70.5,83.4
2018-01-15,03:07:12 AM,70.5,83.3
2018-01-15,03:08:38 AM,70.4,83.2
2018-01-15,03:10:05 AM,70.4,83.1
2018-01-15,03:11:31 AM,70.5,83.1
2018-01-15,03:12:58 AM,70.4,83.1
2018-01-15,03:14:24 AM,70.5,83.0
2018-01-15,03:15:50 AM,70.5,82.9
2018-01-15,03:17:17 AM,70.6,82.8
2018-01-15,03:18:43 AM,70.6,82.8
2018-01-15,03:20:10 AM,70.5,82.7
2018-01-15,03:21:36 AM,70.4,82.7
2018-01-15,03:23:02 AM,70.4,82.7
2018-01-15,03:24:29 AM,70.4,82.7
2018-01-15,03:25:55 AM,70.3,82.6
2018-01-15,03:27:22 AM,70.3,82.6
2018-01-15,03:28:48 AM,70.4,82.6
2018-01-15,03:30:14 AM,70.3,82.6
2018-01-15,03:31:41 AM,70.2,82.5
2018-01-15,03:33:07 AM,70.1,82.4
2018-01-15,03:34:34 AM,70.2,82.4
2018-01-15,03:36:00 AM,70.2,82.5
2018-01-15,03:37:26 AM,70.2,82.5
2018-01-15,03:38:53 AM,70.3,82.5
2018-01-15,03:40:19 AM,70.3,82.4
2018-01-15,03:41:46 AM,70.3,82.4
2018-01-15,03:43:12 AM,70.3,82.5
2018-01-15,03:44:38 AM,70.3,82.4
2018-01-15,03:46:05 AM,70.3,82.5
2018-01-15,03:47:31 AM,70.4,82.5
2018-01-15,03:48:58 AM,70.3,82.4
2018-01-15,03:50:24 AM,70.3,82.4
2018-01-15,03:51:50 AM,70.4,82.4
2018-01-15,03:53:17 AM,70.5,82.5
2018-01-15,03:54:43 AM,70.4,82.5
2018-01-15,03:56:10 AM,70.5,82.5
2018-01-15,03:57:36 AM,70.5,82.5
2018-01-15,03:59:02 AM,70.4,82.5
2018-01-15,04:00:29 AM,70.4,82.4
2018-01-15,04:01:55 AM,70.4,82.4
2018-01-15,04:03:22 AM,70.4,82.5
2018-01-15,04:04:48 AM,70.3,82.5
2018-01-15,04:06:14 AM,70.3,82.4
2018-01-15,04:07:41 AM,70.4,82.4
2018-01-15,04:09:07 AM,70.5,82.5
2018-01-15,04:10:34 AM,70.5,82.5
2018-01-15,04:12:00 AM,70.6,82.4
2018-01-15,04:13:26 AM,70.7,82.4
2018-01-15,04:14:53 AM,70.6,82.4
2018-01-15,04:16:19 AM,70.5,82.4
2018-01-15,04:17:46 AM,70.4,82.4
2018-01-15,04:19:12 AM,70.3,82.4
2018-01-15,04:20:38 AM,70.4,82.3
2018-01-15,04:22:05 AM,70.3,82.3
2018-01-15,04:23:31 AM,70.2,82.2
2018-01-15,04:24:58 AM,70.1,82.1
2018-01-15,04:26:24 AM,70.1,82.0
2018-01-15,04:27:50 AM,70.2,82.0
2018-01-15,04:29:17 AM,70.1,81.9
2018-01-15,04:30:43 AM,70.0,81.8
2018-01-15,04:32:10 AM,70.0,81.8
2018-01-15,04:33:36 AM,70.0,81.7
2018-01-15,04:35:02 AM,69.9,81.7
2018-01-15,04:36:29 AM,70.0,81.7
2018-01-15,04:37:55 AM,70.0,81.8
2018-01-15,04:39:22 AM,69.9,81.9
2018-01-15,04:40:48 AM,69.8,81.9
2018-01-15,04:42:14 AM,69.7,81.9
2018-01-15,04:43:41 AM,69.7,81.8
2018-01-15,04:45:07 AM,69.7,81.9
2018-01-15,04:46:34 AM,69.8,81.9
2018-01-15,04:48:00 AM,69.8,82.0
2018-01-15,04:49:26 AM,69.7,82.0
2018-01-15,04:50:53 AM,69.7,82.0
2018-01-15,04:52:19 AM,69.8,82.0
2018-01-15,04:53:46 AM,69.8,82.0
2018-01-15,04:55:12 AM,69.9,82.1
2018-01-15,04:56:38 AM,69.9,82.2
2018-01-15,04:58:05 AM,69.9,82.2
2018-01-15,04:59:31 AM,69.9,82.3
2018-01-15,05:00:58 AM,70.0,82.4
2018-01-15,05:02:24 AM,70.0,82.4
2018-01-15,05:03:50 AM,70.0,82.4
2018-01-15,05:05:17 AM,69.9,82.5
2018-01-15,05:06:43 AM,69.9,82.6
2018-01-15,05:08:10 AM,69.9,82.7
2018-01-15,05:09:36 AM,69.9,82.6
2018-01-15,05:11:02 AM,69.8,82.6
2018-01-15,05:12:29 AM,69.7,82.5
2018-01-15,05:13:55 AM,69.8,82.5
2018-01-15,05:15:22 AM,69.8,82.6
2018-01-15,05:16:48 AM,69.8,82.6
2018-01-15,05:18:14 AM,69.8,82.6
2018-01-15,05:19:41 AM,69.9,82.7
2018-01-15,05:21:07 AM,69.9,82.6
2018-01-15,05:22:34 AM,69.9,82.6
2018-01-15,05:24:00 AM,69.9,82.5
2018-01-15,05:25:26 AM,69.8,82.6
2018-01-15,05:26:53 AM,69.8,82.6
2018-01-15,05:28:19 AM,69.9,82.5
2018-01-15,05:29:46 AM,69.8,82.6
2018-01-15,05:31:12 AM,69.9,82.6
2018-01-15,05:32:38 AM,70.0,82.6
2018-01-15,05:34:05 AM,70.1,82.6
2018-01-15,05:35:31 AM,70.1,82.5
2018-01-15,05:36:58 AM,70.2,82.6
2018-01-15,05:38:24 AM,70.2,82.6
2018-01-15,05:39:50 AM,70.3,82.7
2018-01-15,05:41:17 AM,70.3,82.8
2018-01-15,05:42:43 AM,70.2,82.9
2018-01-15,05:44:10 AM,70.2,83.0
2018-01-15,05:45:36 AM,70.2,83.0
2018-01-15,05:47:02 AM,70.3,82.9
2018-01-15,05:48:29 AM,70.4,82.8
2018-01-15,05:49:55 AM,70.5,82.9
2018-01-15,05:51:22 AM,70.6,82.8
2018-01-15,05:52:48 AM,70.5,82.8
2018-01-15,05:54:14 AM,70.5,82.7
2018-01-15,05:55:41 AM,70.6,82.8
2018-01-15,05:57:07 AM,70.5,82.9
2018-01-15,05:58:34 AM,70.5,82.8
2018-01-15,06:00:00 AM,70.5,82.7
2018-01-15,06:01:26 AM,70.4,82.8
2018-01-15,06:02:53 AM,70.5,82.7
2018-01-15,06:04:19 AM,70.6,82.6
2018-01-15,06:05:46 AM,70.6,82.5
2018-01-15,06:07:12 AM,70.6,82.6
2018-01-15,06:08:38 AM,70.7,82.6
2018-01-15,06:10:05 AM,70.7,82.7
2018-01-15,06:11:31 AM,70.8,82.8
2018-01-15,06:12:58 AM,70.8,82.8
2018-01-15,06:14:24 AM,70.8,82.9
2018-01-15,06:15:50 AM,70.8,82.8
2018-01-15,06:17:17 AM,70.7,82.8
2018-01-15,06:18:43 AM,70.8,82.8
2018-01-15,06:20:10 AM,70.8,82.8
2018-01-15,06:21:36 AM,70.7,82.8
2018-01-15,06:23:02 AM,70.6,82.8
2018-01-15,06:24:29 AM,70.6,82.8
2018-01-15,06:25:55 AM,70.7,82.8
2018-01-15,06:27:22 AM,70.6,82.8
2018-01-15,06:28:48 AM,70.6,82.7
2018-01-15,06:30:14 AM,70.5,82.7
2018-01-15,06:31:41 AM,70.5,82.7
2018-01-15,06:33:07 AM,70.4,82.8
2018-01-15,06:34:34 AM,70.3,82.8
2018-01-15,06:36:00 AM,70.3,82.7
2018-01-15,06:37:26 AM,70.4,82.8
2018-01-15,06:38:53 AM,70.4,82.8
2018-01-15,06:40:19 AM,70.3,82.8
2018-01-15,06:41:46 AM,70.3,82.8
2018-01-15,06:43:12 AM,70.3,82.9
2018-01-15,06:44:38 AM,70.3,82.9
2018-01-15,06:46:05 AM,70.3,82.8
2018-01-15,06:47:31 AM,70.4,82.9
2018-01-15,06:48:58 AM,70.3,83.0
2018-01-15,06:50:24 AM,70.2,83.0
2018-01-15,06:51:50 AM,70.1,83.1
2018-01-15,06:53:17 AM,70.1,83.1
2018-01-15,06:54:43 AM,70.1,83.1
2018-01-15,06:56:10 AM,70.1,83.0
2018-01-15,06:57:36 AM,70.2,83.1
2018-01-15,06:59:02 AM,70.1,83.0
2018-01-15,07:00:29 AM,70.1,82.9
2018-01-15,07:01:55 AM,70.1,82.9
2018-01-15,07:03:22 AM,70.1,82.8
2018-01-15,07:04:48 AM,70.1,82.8
2018-01-15,07:06:14 AM,70.1,82.7
2018-01-15,07:07:41 AM,70.2,82.7
2018-01-15,07:09:07 AM,70.3,82.8
2018-01-15,07:10:34 AM,70.3,82.7
2018-01-15,07:12:00 AM,70.3,82.7
2018-01-15,07:13:26 AM,70.4,82.7
2018-01-15,07:14:53 AM,70.4,82.7
2018-01-15,07:16:19 AM,70.3,82.7
2018-01-15,07:17:46 AM,70.2,82.6
2018-01-15,07:19:12 AM,70.2,82.6
2018-01-15,07:20:38 AM,70.1,82.7
2018-01-15,07:22:05 AM,70.2,82.7
2018-01-15,07:23:31 AM,70.1,82.8
2018-01-15,07:24:58 AM,70.1,82.8
2018-01-15,07:26:24 AM,70.1,82.7
2018-01-15,07:27:50 AM,70.2,82.6
2018-01-15,07:29:17 AM,70.2,82.5
2018-01-15,07:30:43 AM,70.2,82.5
2018-01-15,07:32:10 AM,70.3,82.5
2018-01-15,07:33:36 AM,70.3,82.5
2018-01-15,07:35:02 AM,70.2,82.5
2018-01-15,07:36:29 AM,70.1,82.5
2018-01-15,07:37:55 AM,70.1,82.5
2018-01-15,07:39:22 AM,70.1,82.5
2018-01-15,07:40:48 AM,70.1,82.5
2018-01-15,07:42:14 AM,70.2,82.5
2018-01-15,07:43:41 AM,70.1,82.5
2018-01-15,07:45:07 AM,70.0,82.5
2018-01-15,07:46:34 AM,69.9,82.5
2018-01-15,07:48:00 AM,69.9,82.6
2018-01-15,07:49:26 AM,70.0,82.6
2018-01-15,07:50:53 AM,69.9,82.6
2018-01-15,07:52:19 AM,69.9,82.5
2018-01-15,07:53:46 AM,69.9,82.5
2018-01-15,07:55:12 AM,69.9,82.4
2018-01-15,07:56:38 AM,69.8,82.4
2018-01-15,07:58:05 AM,69.8,82.4
2018-01-15,07:59:31 AM,69.7,82.3
2018-01-15,08:00:58 AM,69.7,82.3
2018-01-15,08:02:24 AM,69.8,82.2
2018-01-15,08:03:50 AM,69.9,82.2
2018-01-15,08:05:17 AM,70.0,82.2
2018-01-15,08:06:43 AM,70.0,82.3
2018-01-15,08:08:10 AM,70.0,82.3
2018-01-15,08:09:36 AM,70.0,82.4
2018-01-15,08:11:02 AM,70.1,82.5
2018-01-15,08:12:29 AM,70.0,82.5
2018-01-15,08:13:55 AM,70.1,82.5
2018-01-15,08:15:22 AM,70.1,82.5
2018-01-15,08:16:48 AM,70.0,82.6
2018-01-15,08:18:14 AM,69.9,82.5
2018-01-15,08:19:41 AM,69.8,82.5
2018-01-15,08:21:07 AM,69.9,82.5
2018-01-15,08:22:34 AM,70.0,82.4
2018-01-15,08:24:00 AM,70.0,82.3
2018-01-15,08:25:26 AM,70.0,82.4
2018-01-15,08:26:53 AM,70.0,82.5
2018-01-15,08:28:19 AM,69.9,82.6
2018-01-15,08:29:46 AM,70.0,82.6
2018-01-15,08:31:12 AM,70.1,82.6
2018-01-15,08:32:38 AM,70.2,82.6
2018-01-15,08:34:05 AM,70.3,82.6
2018-01-15,08:35:31 AM,70.2,82.5
2018-01-15,08:36:58 AM,70.3,82.6
2018-01-15,08:38:24 AM,70.3,82.7
2018-01-15,08:39:50 AM,70.2,82.7
2018-01-15,08:41:17 AM,70.2,82.6
2018-01-15,08:42:43 AM,70.1,82.7
2018-01-15,08:44:10 AM,70.2,82.8
2018-01-15,08:45:36 AM,70.2,82.8
2018-01-15,08:47:02 AM,70.2,82.8
2018-01-15,08:48:29 AM,70.2,82.8
2018-01-15,08:49:55 AM,70.2,82.7
2018-01-15,08:51:22 AM,70.1,82.6
2018-01-15,08:52:48 AM,70.2,82.7
2018-01-15,08:54:14 AM,70.2,82.6
2018-01-15,08:55:41 AM,70.1,82.6
2018-01-15,08:57:07 AM,70.1,82.6
2018-01-15,08:58:34 AM,70.2,82.5
2018-01-15,09:00:00 AM,70.3,82.5
2018-01-15,09:01:26 AM,70.3,82.6
2018-01-15,09:02:53 AM,70.3,82.7
2018-01-15,09:04:19 AM,70.2,82.7
2018-01-15,09:05:46 AM,70.1,82.8
2018-01-15,09:07:12 AM,70.0,82.8
2018-01-15,09:08:38 AM,70.1,82.8
2018-01-15,09:10:05 AM,70.1,82.8
2018-01-15,09:11:31 AM,70.1,82.8
2018-01-15,09:12:58 AM,70.1,82.8
2018-01-15,09:14:24 AM,70.1,82.8
2018-01-15,09:15:50 AM,70.1,82.8
2018-01-15,09:17:17 AM,70.1,82.9
2018-01-15,09:18:43 AM,70.0,82.9
2018-01-15,09:20:10 AM,70.1,82.9
2018-01-15,09:21:36 AM,70.0,82.9
2018-01-15,09:23:02 AM,70.1,82.9
2018-01-15,09:24:29 AM,70.1,82.9
2018-01-15,09:25:55 AM,70.1,82.9
2018-01-15,09:27:22 AM,70.1,82.9
2018-01-15,09:28:48 AM,70.2,83.0
2018-01-15,09:30:14 AM,70.3,83.0
2018-01-15,09:31:41 AM,70.4,82.9
2018-01-15,09:33:07 AM,70.4,83.0
2018-01-15,09:34:34 AM,70.5,83.0
2018-01-15,09:36:00 AM,70.6,83.0
2018-01-15,09:37:26 AM,70.6,83.0
2018-01-15,09:38:53 AM,70.5,83.1
2018-01-15,09:40:19 AM,70.5,83.2
2018-01-15,09:41:46 AM,70.6,83.2
2018-01-15,09:43:12 AM,70.5,83.2
2018-01-15,09:44:38 AM,70.6,83.3
2018-01-15,09:46:05 AM,70.5,83.4
2018-01-15,09:47:31 AM,70.5,83.4
2018-01-15,09:48:58 AM,70.6,83.3
2018-01-15,09:50:24 AM,70.5,83.2
2018-01-15,09:51:50 AM,70.5,83.2
2018-01-15,09:53:17 AM,70.5,83.2
2018-01-15,09:54:43 AM,70.6,83.2
2018-01-15,09:56:10 AM,70.6,83.2
2018-01-15,09:57:36 AM,70.6,83.1
2018-01-15,09:59:02 AM,70.5,83.1
2018-01-15,10:00:29 AM,70.6,83.2
2018-01-15,10:01:55 AM,70.5,83.1
2018-01-15,10:03:22 AM,70.5,83.0
2018-01-15,10:04:48 AM,70.4,83.1
2018-01-15,10:06:14 AM,70.5,83.2
2018-01-15,10:07:41 AM,70.5,83.3
2018-01-15,10:09:07 AM,70.5,83.3
2018-01-15,10:10:34 AM,70.5,83.3
2018-01-15,10:12:00 AM,70.6,83.3
2018-01-15,10:13:26 AM,70.6,83.4
2018-01-15,10:14:53 AM,70.7,83.4
2018-01-15,10:16:19 AM,70.7,83.3
2018-01-15,10:17:46 AM,70.7,83.4
2018-01-15,10:19:12 AM,70.7,83.4
2018-01-15,10:20:38 AM,70.7,83.3
2018-01-15,10:22:05 AM,70.6,83.2
2018-01-15,10:23:31 AM,70.7,83.1
2018-01-15,10:24:58 AM,70.7,83.1
2018-01-15,10:26:24 AM,70.7,83.2
2018-01-15,10:27:50 AM,70.7,83.3
2018-01-15,10:29:17 AM,70.7,83.2
2018-01-15,10:30:43 AM,70.7,83.2
2018-01-15,10:32:10 AM,70.7,83.1
2018-01-15,10:33:36 AM,70.8,83.2
2018-01-15,10:35:02 AM,70.7,83.3
2018-01-15,10:36:29 AM,70.7,83.2
2018-01-15,10:37:55 AM,70.8,83.2
2018-01-15,10:39:22 AM,70.9,83.1
2018-01-15,10:40:48 AM,70.9,83.0
2018-01-15,10:42:14 AM,70.8,82.9
2018-01-15,10:43:41 AM,70.8,82.9
2018-01-15,10:45:07 AM,70.8,83.0
2018-01-15,10:46:34 AM,70.8,83.1
2018-01-15,10:48:00 AM,70.8,83.1
2018-01-15,10:49:26 AM,70.9,83.0
2018-01-15,10:50:53 AM,71.0,82.9
2018-01-15,10:52:19 AM,71.0,83.0
2018-01-15,10:53:46 AM,71.0,82.9
2018-01-15,10:55:12 AM,70.9,82.9
2018-01-15,10:56:38 AM,70.9,83.0
2018-01-15,10:58:05 AM,70.8,83.1
2018-01-15,10:59:31 AM,70.7,83.2
2018-01-15,11:00:58 AM,70.8,83.3
2018-01-15,11:02:24 AM,70.9,83.3
2018-01-15,11:03:50 AM,70.8,83.2
2018-01-15,11:05:17 AM,70.7,83.2
2018-01-15,11:06:43 AM,70.8,83.1
2018-01-15,11:08:10 AM,70.7,83.0
2018-01-15,11:09:36 AM,70.6,83.0
2018-01-15,11:11:02 AM,70.6,83.0
2018-01-15,11:12:29 AM,70.7,83.1
2018-01-15,11:13:55 AM,70.7,83.1
2018-01-15,11:15:22 AM,70.7,83.2
2018-01-15,11:16:48 AM,70.6,83.2
2018-01-15,11:18:14 AM,70.6,83.2
2018-01-15,11:19:41 AM,70.5,83.3
2018-01-15,11:21:07 AM,70.5,83.4
2018-01-15,11:22:34 AM,70.5,83.3
2018-01-15,11:24:00 AM,70.5,83.4
2018-01-15,11:25:26 AM,70.5,83.3
2018-01-15,11:26:53 AM,70.4,83.3
2018-01-15,11:28:19 AM,70.4,83.4
2018-01-15,11:29:46 AM,70.4,83.5
2018-01-15,11:31:12 AM,70.4,83.6
2018-01-15,11:32:38 AM,70.5,83.7
2018-01-15,11:34:05 AM,70.5,83.6
2018-01-15,11:35:31 AM,70.5,83.6
2018-01-15,11:36:58 AM,70.5,83.6
2018-01-15,11:38:24 AM,70.5,83.6
2018-01-15,11:39:50 AM,70.5,83.7
